Date,Time,Prec
9/16/2011,1:00,0
9/16/2011,7:00,0
9/16/2011,13:00,0
9/16/2011,19:00,0
9/17/2011,1:00,0
9/17/2011,7:00,0
9/17/2011,13:00,0
9/17/2011,19:00,0
9/18/2011,1:00,0.12
9/18/2011,7:00,0
9/18/2011,13:00,0.03
9/18/2011,19:00,0.09
9/19/2011,1:00,0
9/19/2011,7:00,0
9/19/2011,13:00,0
9/19/2011,19:00,0
9/20/2011,1:00,0
9/20/2011,7:00,0.08
9/20/2011,13:00,1.03
9/20/2011,19:00,0
9/21/2011,1:00,0
9/21/2011,7:00,0
9/21/2011,13:00,0.05
9/21/2011,19:00,0.78
9/22/2011,1:00,0.09
9/22/2011,7:00,0.12
9/22/2011,13:00,0.01
9/22/2011,19:00,0
9/23/2011,1:00,0
9/23/2011,7:00,0
9/23/2011,13:00,0.93
9/23/2011,19:00,1.42
9/24/2011,1:00,0
9/24/2011,7:00,0.05
9/24/2011,13:00,0
9/24/2011,19:00,0
9/25/2011,1:00,0
9/25/2011,7:00,0
9/25/2011,13:00,0.04
9/25/2011,19:00,0
9/26/2011,1:00,0
9/26/2011,7:00,0
9/26/2011,13:00,0.06
9/26/2011,19:00,0
9/27/2011,1:00,0
9/27/2011,7:00,0
9/27/2011,13:00,0.06
9/27/2011,19:00,0.79
9/28/2011,1:00,0.59
9/28/2011,7:00,0.01
9/28/2011,13:00,0.23
9/28/2011,19:00,1.63
9/29/2011,1:00,1.19
9/29/2011,7:00,0.07
9/29/2011,13:00,0.01
9/29/2011,19:00,0.13
9/30/2011,1:00,0
9/30/2011,7:00,0
9/30/2011,13:00,0
9/30/2011,19:00,0
10/1/2011,1:00,0
10/1/2011,7:00,0
10/1/2011,13:00,0.01
10/1/2011,19:00,0.01
10/2/2011,1:00,0.18
10/2/2011,7:00,0.5
10/2/2011,13:00,0
10/2/2011,19:00,0.13
10/3/2011,1:00,0.01
10/3/2011,7:00,0.03
10/3/2011,13:00,0.1
10/3/2011,19:00,0
10/4/2011,1:00,0
10/4/2011,7:00,0
10/4/2011,13:00,0
10/4/2011,19:00,0.21
10/5/2011,1:00,0
10/5/2011,7:00,0
10/5/2011,13:00,0
10/5/2011,19:00,0
10/6/2011,1:00,0
10/6/2011,7:00,0
10/6/2011,13:00,0
10/6/2011,19:00,0
10/7/2011,1:00,0
10/7/2011,7:00,0
10/7/2011,13:00,0
10/7/2011,19:00,0
10/8/2011,1:00,0
10/8/2011,7:00,0
10/8/2011,13:00,0
10/8/2011,19:00,0
10/9/2011,1:00,0
10/9/2011,7:00,0
10/9/2011,13:00,0
10/9/2011,19:00,0
10/10/2011,1:00,0
10/10/2011,7:00,0
10/10/2011,13:00,0
10/10/2011,19:00,0
10/11/2011,1:00,0
10/11/2011,7:00,0
10/11/2011,13:00,0
10/11/2011,19:00,0
10/12/2011,1:00,0
10/12/2011,7:00,0.31
10/12/2011,13:00,0.04
10/12/2011,19:00,0.17
10/13/2011,1:00,1.07
10/13/2011,7:00,0.2
10/13/2011,13:00,0.31
10/13/2011,19:00,0.64
10/14/2011,1:00,2.52
10/14/2011,7:00,0
10/14/2011,13:00,0.69
10/14/2011,19:00,0.13
10/15/2011,1:00,0
10/15/2011,7:00,0
10/15/2011,13:00,0
10/15/2011,19:00,0
10/16/2011,1:00,0
10/16/2011,7:00,0
10/16/2011,13:00,0
10/16/2011,19:00,0
10/17/2011,1:00,0
10/17/2011,7:00,0
10/17/2011,13:00,0
10/17/2011,19:00,0
10/18/2011,1:00,0
10/18/2011,7:00,0
10/18/2011,13:00,0.08
10/18/2011,19:00,0
10/19/2011,1:00,0
10/19/2011,7:00,0.67
10/19/2011,13:00,0.1
10/19/2011,19:00,0.06
10/20/2011,1:00,0.35
10/20/2011,7:00,0.23
10/20/2011,13:00,0
10/20/2011,19:00,0
10/21/2011,1:00,0
10/21/2011,7:00,0
10/21/2011,13:00,0
10/21/2011,19:00,0
10/22/2011,1:00,0
10/22/2011,7:00,0
10/22/2011,13:00,0
10/22/2011,19:00,0
10/23/2011,1:00,0
10/23/2011,7:00,0
10/23/2011,13:00,0
10/23/2011,19:00,0
10/24/2011,1:00,0
10/24/2011,7:00,0
10/24/2011,13:00,0
10/24/2011,19:00,0
10/25/2011,1:00,0.2
10/25/2011,7:00,0
10/25/2011,13:00,0
10/25/2011,19:00,0
10/26/2011,1:00,0
10/26/2011,7:00,0
10/26/2011,13:00,0
10/26/2011,19:00,0
10/27/2011,1:00,0.3
10/27/2011,7:00,0.43
10/27/2011,13:00,0.13
10/27/2011,19:00,0.03
10/28/2011,1:00,0
10/28/2011,7:00,0
10/28/2011,13:00,0
10/28/2011,19:00,0
10/29/2011,1:00,0.38
10/29/2011,7:00,0.41
10/29/2011,13:00,4.64
10/29/2011,19:00,2
10/30/2011,1:00,0.01
10/30/2011,7:00,0
10/30/2011,13:00,0
10/30/2011,19:00,0
10/31/2011,1:00,0
10/31/2011,7:00,0
10/31/2011,13:00,0
10/31/2011,19:00,0
11/1/2011,1:00,0.03
11/1/2011,7:00,0.14
11/1/2011,13:00,0.03
11/1/2011,19:00,0.01
11/2/2011,1:00,0
11/2/2011,7:00,0.01
11/2/2011,13:00,0.03
11/2/2011,19:00,0
11/3/2011,1:00,0
11/3/2011,7:00,0
11/3/2011,13:00,0
11/3/2011,19:00,0
11/4/2011,1:00,0
11/4/2011,7:00,0
11/4/2011,13:00,0.18
11/4/2011,19:00,0
11/5/2011,1:00,0
11/5/2011,7:00,0
11/5/2011,13:00,0
11/5/2011,19:00,0
11/6/2011,1:00,0
11/6/2011,7:00,0
11/6/2011,13:00,0
11/6/2011,19:00,0
11/7/2011,1:00,0
11/7/2011,7:00,0
11/7/2011,13:00,0.01
11/7/2011,19:00,0
11/8/2011,1:00,0
11/8/2011,7:00,0
11/8/2011,13:00,0
11/8/2011,19:00,0
11/9/2011,1:00,0
11/9/2011,7:00,0
11/9/2011,13:00,0
11/9/2011,19:00,0
11/10/2011,1:00,0
11/10/2011,7:00,0.02
11/10/2011,13:00,0.1
11/10/2011,19:00,0.27
11/11/2011,1:00,0
11/11/2011,7:00,0
11/11/2011,13:00,0
11/11/2011,19:00,0
11/12/2011,1:00,0
11/12/2011,7:00,0
11/12/2011,13:00,0
11/12/2011,19:00,0
11/13/2011,1:00,0
11/13/2011,7:00,0
11/13/2011,13:00,0
11/13/2011,19:00,0
11/14/2011,1:00,0
11/14/2011,7:00,0
11/14/2011,13:00,0
11/14/2011,19:00,0
11/15/2011,1:00,0
11/15/2011,7:00,0
11/15/2011,13:00,0.01
11/15/2011,19:00,0.04
11/16/2011,1:00,0
11/16/2011,7:00,0.21
11/16/2011,13:00,0.44
11/16/2011,19:00,0.6
11/17/2011,1:00,0.3
11/17/2011,7:00,0
11/17/2011,13:00,0.69
11/17/2011,19:00,0.02
11/18/2011,1:00,0
11/18/2011,7:00,0
11/18/2011,13:00,0
11/18/2011,19:00,0
11/19/2011,1:00,0
11/19/2011,7:00,0
11/19/2011,13:00,0
11/19/2011,19:00,0
11/20/2011,1:00,0
11/20/2011,7:00,0
11/20/2011,13:00,0
11/20/2011,19:00,0
11/21/2011,1:00,0.64
11/21/2011,7:00,0.83
11/21/2011,13:00,0.05
11/21/2011,19:00,0.11
11/22/2011,1:00,0.2
11/22/2011,7:00,0.12
11/22/2011,13:00,0.23
11/22/2011,19:00,4.35
11/23/2011,1:00,0.45
11/23/2011,7:00,1.86
11/23/2011,13:00,0.85
11/23/2011,19:00,0.02
11/24/2011,1:00,0
11/24/2011,7:00,0
11/24/2011,13:00,0
11/24/2011,19:00,0
11/25/2011,1:00,0
11/25/2011,7:00,0
11/25/2011,13:00,0
11/25/2011,19:00,0
11/26/2011,1:00,0
11/26/2011,7:00,0
11/26/2011,13:00,0
11/26/2011,19:00,0
11/27/2011,1:00,0
11/27/2011,7:00,0
11/27/2011,13:00,0
11/27/2011,19:00,0
11/28/2011,1:00,0.04
11/28/2011,7:00,0
11/28/2011,13:00,0
11/28/2011,19:00,0
11/29/2011,1:00,0.18
11/29/2011,7:00,0.23
11/29/2011,13:00,0
11/29/2011,19:00,1.83
11/30/2011,1:00,0
11/30/2011,7:00,0
11/30/2011,13:00,0
11/30/2011,19:00,0
12/1/2011,1:00,0
12/1/2011,7:00,0
12/1/2011,13:00,0
12/1/2011,19:00,0
12/2/2011,1:00,0
12/2/2011,7:00,0
12/2/2011,13:00,0
12/2/2011,19:00,0
12/3/2011,1:00,0
12/3/2011,7:00,0
12/3/2011,13:00,0
12/3/2011,19:00,0
12/4/2011,1:00,0
12/4/2011,7:00,0
12/4/2011,13:00,0
12/4/2011,19:00,0
12/5/2011,1:00,0
12/5/2011,7:00,0
12/5/2011,13:00,0
12/5/2011,19:00,0
12/6/2011,1:00,0.03
12/6/2011,7:00,0.04
12/6/2011,13:00,0.37
12/6/2011,19:00,1.75
12/7/2011,1:00,1.68
12/7/2011,7:00,0.04
12/7/2011,13:00,5.66
12/7/2011,19:00,2.56
12/8/2011,1:00,5.61
12/8/2011,7:00,0
12/8/2011,13:00,0
12/8/2011,19:00,0
12/9/2011,1:00,0
12/9/2011,7:00,0
12/9/2011,13:00,0
12/9/2011,19:00,0
12/10/2011,1:00,0
12/10/2011,7:00,0
12/10/2011,13:00,0
12/10/2011,19:00,0
12/11/2011,1:00,0
12/11/2011,7:00,0
12/11/2011,13:00,0
12/11/2011,19:00,0
12/12/2011,1:00,0
12/12/2011,7:00,0
12/12/2011,13:00,0
12/12/2011,19:00,0
12/13/2011,1:00,0
12/13/2011,7:00,0
12/13/2011,13:00,0
12/13/2011,19:00,0
12/14/2011,1:00,0
12/14/2011,7:00,0
12/14/2011,13:00,0
12/14/2011,19:00,0
12/15/2011,1:00,0
12/15/2011,7:00,0
12/15/2011,13:00,0
12/15/2011,19:00,0
12/16/2011,1:00,0
12/16/2011,7:00,0
12/16/2011,13:00,0
12/16/2011,19:00,0
12/17/2011,1:00,0.01
12/17/2011,7:00,0
12/17/2011,13:00,0
12/17/2011,19:00,0
12/18/2011,1:00,0.05
12/18/2011,7:00,0.05
12/18/2011,13:00,0.04
12/18/2011,19:00,0.01
12/19/2011,1:00,0
12/19/2011,7:00,0
12/19/2011,13:00,0
12/19/2011,19:00,0
12/20/2011,1:00,0
12/20/2011,7:00,0.02
12/20/2011,13:00,0
12/20/2011,19:00,0
12/21/2011,1:00,0
12/21/2011,7:00,0
12/21/2011,13:00,0.02
12/21/2011,19:00,0.53
12/22/2011,1:00,0.22
12/22/2011,7:00,0
12/22/2011,13:00,0
12/22/2011,19:00,0
12/23/2011,1:00,0.04
12/23/2011,7:00,1.68
12/23/2011,13:00,0
12/23/2011,19:00,0
12/24/2011,1:00,0
12/24/2011,7:00,0
12/24/2011,13:00,0
12/24/2011,19:00,0
12/25/2011,1:00,0
12/25/2011,7:00,0
12/25/2011,13:00,0
12/25/2011,19:00,0
12/26/2011,1:00,0
12/26/2011,7:00,0
12/26/2011,13:00,0
12/26/2011,19:00,0
12/27/2011,1:00,0
12/27/2011,7:00,0
12/27/2011,13:00,0
12/27/2011,19:00,6.23
12/28/2011,1:00,0
12/28/2011,7:00,0
12/28/2011,13:00,0
12/28/2011,19:00,0
12/29/2011,1:00,0
12/29/2011,7:00,0
12/29/2011,13:00,0
12/29/2011,19:00,0.12
12/30/2011,1:00,0
12/30/2011,7:00,0
12/30/2011,13:00,0
12/30/2011,19:00,0
12/31/2011,1:00,0
12/31/2011,7:00,0.03
12/31/2011,13:00,0
12/31/2011,19:00,0
1/1/2012,1:00,0
1/1/2012,7:00,0
1/1/2012,13:00,0
1/1/2012,19:00,0
1/2/2012,1:00,0.15
1/2/2012,7:00,0
1/2/2012,13:00,0
1/2/2012,19:00,0
1/3/2012,1:00,0
1/3/2012,7:00,0
1/3/2012,13:00,0
1/3/2012,19:00,0.02
1/4/2012,1:00,0
1/4/2012,7:00,0
1/4/2012,13:00,0
1/4/2012,19:00,0
1/5/2012,1:00,0.01
1/5/2012,7:00,0
1/5/2012,13:00,0
1/5/2012,19:00,0
1/6/2012,1:00,0
1/6/2012,7:00,0
1/6/2012,13:00,0
1/6/2012,19:00,0
1/7/2012,1:00,0
1/7/2012,7:00,0
1/7/2012,13:00,0
1/7/2012,19:00,0
1/8/2012,1:00,0
1/8/2012,7:00,0
1/8/2012,13:00,0
1/8/2012,19:00,0
1/9/2012,1:00,0
1/9/2012,7:00,0
1/9/2012,13:00,0
1/9/2012,19:00,1.23
1/10/2012,1:00,0
1/10/2012,7:00,0
1/10/2012,13:00,0
1/10/2012,19:00,0
1/11/2012,1:00,0
1/11/2012,7:00,0
1/11/2012,13:00,0
1/11/2012,19:00,0.27
1/12/2012,1:00,2.09
1/12/2012,7:00,1.81
1/12/2012,13:00,0
1/12/2012,19:00,0
1/13/2012,1:00,0.05
1/13/2012,7:00,0.71
1/13/2012,13:00,0
1/13/2012,19:00,0
1/14/2012,1:00,0
1/14/2012,7:00,0
1/14/2012,13:00,0
1/14/2012,19:00,0
1/15/2012,1:00,0
1/15/2012,7:00,0
1/15/2012,13:00,0
1/15/2012,19:00,0
1/16/2012,1:00,0
1/16/2012,7:00,0
1/16/2012,13:00,0
1/16/2012,19:00,0
1/17/2012,1:00,0.12
1/17/2012,7:00,0.03
1/17/2012,13:00,1.79
1/17/2012,19:00,0.01
1/18/2012,1:00,0
1/18/2012,7:00,0
1/18/2012,13:00,0
1/18/2012,19:00,0
1/19/2012,1:00,0
1/19/2012,7:00,0
1/19/2012,13:00,0
1/19/2012,19:00,0
1/20/2012,1:00,0
1/20/2012,7:00,0.01
1/20/2012,13:00,0
1/20/2012,19:00,0
1/21/2012,1:00,0
1/21/2012,7:00,1.76
1/21/2012,13:00,0.68
1/21/2012,19:00,0.07
1/22/2012,1:00,0
1/22/2012,7:00,0.02
1/22/2012,13:00,0
1/22/2012,19:00,0.04
1/23/2012,1:00,0.09
1/23/2012,7:00,0.05
1/23/2012,13:00,0.08
1/23/2012,19:00,0.33
1/24/2012,1:00,0.03
1/24/2012,7:00,0
1/24/2012,13:00,0
1/24/2012,19:00,0
1/25/2012,1:00,0
1/25/2012,7:00,0
1/25/2012,13:00,0
1/25/2012,19:00,0
1/26/2012,1:00,0
1/26/2012,7:00,0.05
1/26/2012,13:00,0.04
1/26/2012,19:00,0.01
1/27/2012,1:00,0.05
1/27/2012,7:00,0.03
1/27/2012,13:00,1.28
1/27/2012,19:00,0
1/28/2012,1:00,0
1/28/2012,7:00,0
1/28/2012,13:00,0
1/28/2012,19:00,0
1/29/2012,1:00,0
1/29/2012,7:00,0
1/29/2012,13:00,0
1/29/2012,19:00,0
1/30/2012,1:00,0
1/30/2012,7:00,0
1/30/2012,13:00,0
1/30/2012,19:00,0
1/31/2012,1:00,0
1/31/2012,7:00,0
1/31/2012,13:00,0
1/31/2012,19:00,0
2/1/2012,1:00,0
2/1/2012,7:00,0
2/1/2012,13:00,0.1
2/1/2012,19:00,0
2/2/2012,1:00,0
2/2/2012,7:00,0.59
2/2/2012,13:00,2.32
2/2/2012,19:00,0.16
2/3/2012,1:00,0
2/3/2012,7:00,0
2/3/2012,13:00,0
2/3/2012,19:00,0
2/4/2012,1:00,0
2/4/2012,7:00,0
2/4/2012,13:00,0
2/4/2012,19:00,0.18
2/5/2012,1:00,0.02
2/5/2012,7:00,0.04
2/5/2012,13:00,0
2/5/2012,19:00,0
2/6/2012,1:00,0
2/6/2012,7:00,0
2/6/2012,13:00,0
2/6/2012,19:00,0
2/7/2012,1:00,0
2/7/2012,7:00,0
2/7/2012,13:00,0
2/7/2012,19:00,0
2/8/2012,1:00,0
2/8/2012,7:00,0
2/8/2012,13:00,0
2/8/2012,19:00,0.95
2/9/2012,1:00,0.16
2/9/2012,7:00,0
2/9/2012,13:00,0
2/9/2012,19:00,0
2/10/2012,1:00,0
2/10/2012,7:00,0
2/10/2012,13:00,0
2/10/2012,19:00,0
2/11/2012,1:00,0.17
2/11/2012,7:00,0.26
2/11/2012,13:00,0.32
2/11/2012,19:00,0.17
2/12/2012,1:00,0.01
2/12/2012,7:00,0.03
2/12/2012,13:00,0
2/12/2012,19:00,0.01
2/13/2012,1:00,0
2/13/2012,7:00,0
2/13/2012,13:00,0
2/13/2012,19:00,0
2/14/2012,1:00,0
2/14/2012,7:00,0
2/14/2012,13:00,0.02
2/14/2012,19:00,0
2/15/2012,1:00,0.01
2/15/2012,7:00,0
2/15/2012,13:00,0
2/15/2012,19:00,0
2/16/2012,1:00,0
2/16/2012,7:00,0
2/16/2012,13:00,0.25
2/16/2012,19:00,0.32
2/17/2012,1:00,0
2/17/2012,7:00,0
2/17/2012,13:00,0
2/17/2012,19:00,0
2/18/2012,1:00,0
2/18/2012,7:00,0
2/18/2012,13:00,0
2/18/2012,19:00,0
2/19/2012,1:00,0
2/19/2012,7:00,0
2/19/2012,13:00,0
2/19/2012,19:00,0
2/20/2012,1:00,0.32
2/20/2012,7:00,0.08
2/20/2012,13:00,0
2/20/2012,19:00,0
2/21/2012,1:00,0
2/21/2012,7:00,0
2/21/2012,13:00,0
2/21/2012,19:00,0
2/22/2012,1:00,0
2/22/2012,7:00,0
2/22/2012,13:00,0
2/22/2012,19:00,0
2/23/2012,1:00,2.47
2/23/2012,7:00,0
2/23/2012,13:00,0
2/23/2012,19:00,0.01
2/24/2012,1:00,0
2/24/2012,7:00,0
2/24/2012,13:00,0
2/24/2012,19:00,0
2/25/2012,1:00,0
2/25/2012,7:00,0
2/25/2012,13:00,0
2/25/2012,19:00,0.03
2/26/2012,1:00,0
2/26/2012,7:00,0
2/26/2012,13:00,0
2/26/2012,19:00,0
2/27/2012,1:00,0
2/27/2012,7:00,0
2/27/2012,13:00,0
2/27/2012,19:00,0
2/28/2012,1:00,0
2/28/2012,7:00,0
2/28/2012,13:00,0
2/28/2012,19:00,0
2/29/2012,1:00,0
2/29/2012,7:00,0
2/29/2012,13:00,0.81
2/29/2012,19:00,0.22
3/1/2012,1:00,7.76
3/1/2012,7:00,0.59
3/1/2012,13:00,0
3/1/2012,19:00,0.16
3/2/2012,1:00,0
3/2/2012,7:00,0
3/2/2012,13:00,0
3/2/2012,19:00,0
3/3/2012,1:00,0.27
3/3/2012,7:00,0.12
3/3/2012,13:00,0.51
3/3/2012,19:00,0
3/4/2012,1:00,0
3/4/2012,7:00,0
3/4/2012,13:00,0
3/4/2012,19:00,0
3/5/2012,1:00,0
3/5/2012,7:00,0
3/5/2012,13:00,0
3/5/2012,19:00,0.03
3/6/2012,1:00,0
3/6/2012,7:00,0
3/6/2012,13:00,0
3/6/2012,19:00,0
3/7/2012,1:00,0
3/7/2012,7:00,0
3/7/2012,13:00,0
3/7/2012,19:00,0
3/8/2012,1:00,0
3/8/2012,7:00,0
3/8/2012,13:00,0
3/8/2012,19:00,0
3/9/2012,1:00,0
3/9/2012,7:00,0.68
3/9/2012,13:00,0
3/9/2012,19:00,0
3/10/2012,1:00,0
3/10/2012,7:00,0
3/10/2012,13:00,0
3/10/2012,19:00,0
3/11/2012,1:00,0
3/11/2012,7:00,0
3/11/2012,13:00,0
3/11/2012,19:00,0
3/12/2012,1:00,0
3/12/2012,7:00,0
3/12/2012,13:00,0
3/12/2012,19:00,0
3/13/2012,1:00,0
3/13/2012,7:00,0.22
3/13/2012,13:00,0
3/13/2012,19:00,0.13
3/14/2012,1:00,0
3/14/2012,7:00,0
3/14/2012,13:00,0
3/14/2012,19:00,0
3/15/2012,1:00,0
3/15/2012,7:00,0
3/15/2012,13:00,0
3/15/2012,19:00,0
3/16/2012,1:00,0
3/16/2012,7:00,0
3/16/2012,13:00,0.01
3/16/2012,19:00,0.09
3/17/2012,1:00,0
3/17/2012,7:00,0.2
3/17/2012,13:00,0.08
3/17/2012,19:00,0.11
3/18/2012,1:00,0
3/18/2012,7:00,0.05
3/18/2012,13:00,0.04
3/18/2012,19:00,0
3/19/2012,1:00,0
3/19/2012,7:00,0.03
3/19/2012,13:00,0.1
3/19/2012,19:00,2.32
3/20/2012,1:00,0.05
3/20/2012,7:00,0.46
3/20/2012,13:00,0.12
3/20/2012,19:00,0.15
3/21/2012,1:00,0.81
3/21/2012,7:00,0.12
3/21/2012,13:00,0.08
3/21/2012,19:00,0.06
3/22/2012,1:00,0.01
3/22/2012,7:00,0.05
3/22/2012,13:00,0.37
3/22/2012,19:00,0.05
3/23/2012,1:00,0.92
3/23/2012,7:00,0
3/23/2012,13:00,0.01
3/23/2012,19:00,0.45
3/24/2012,1:00,0
3/24/2012,7:00,0.22
3/24/2012,13:00,0.85
3/24/2012,19:00,0.62
3/25/2012,1:00,0.13
3/25/2012,7:00,0.09
3/25/2012,13:00,0.41
3/25/2012,19:00,0
3/26/2012,1:00,0.04
3/26/2012,7:00,0
3/26/2012,13:00,0
3/26/2012,19:00,0
3/27/2012,1:00,0
3/27/2012,7:00,0
3/27/2012,13:00,0
3/27/2012,19:00,0
3/28/2012,1:00,0
3/28/2012,7:00,0
3/28/2012,13:00,0
3/28/2012,19:00,0.01
3/29/2012,1:00,0
3/29/2012,7:00,0
3/29/2012,13:00,0
3/29/2012,19:00,0
3/30/2012,1:00,0
3/30/2012,7:00,0
3/30/2012,13:00,0
3/30/2012,19:00,0.26
3/31/2012,1:00,0.02
3/31/2012,7:00,0.02
3/31/2012,13:00,0.37
3/31/2012,19:00,0
4/1/2012,1:00,0
4/1/2012,7:00,0
4/1/2012,13:00,0.01
4/1/2012,19:00,0
4/2/2012,1:00,0
4/2/2012,7:00,0.13
4/2/2012,13:00,0
4/2/2012,19:00,0
4/3/2012,1:00,0
4/3/2012,7:00,0
4/3/2012,13:00,0
4/3/2012,19:00,0
4/4/2012,1:00,0
4/4/2012,7:00,0.06
4/4/2012,13:00,0
4/4/2012,19:00,0
4/5/2012,1:00,0
4/5/2012,7:00,0
4/5/2012,13:00,0
4/5/2012,19:00,0
4/6/2012,1:00,0
4/6/2012,7:00,0
4/6/2012,13:00,0
4/6/2012,19:00,0
4/7/2012,1:00,0
4/7/2012,7:00,0
4/7/2012,13:00,0
4/7/2012,19:00,0
4/8/2012,1:00,0
4/8/2012,7:00,0
4/8/2012,13:00,0
4/8/2012,19:00,0
4/9/2012,1:00,0
4/9/2012,7:00,0
4/9/2012,13:00,0
4/9/2012,19:00,0
4/10/2012,1:00,0.02
4/10/2012,7:00,0
4/10/2012,13:00,0
4/10/2012,19:00,0.01
4/11/2012,1:00,0
4/11/2012,7:00,0
4/11/2012,13:00,0
4/11/2012,19:00,0.38
4/12/2012,1:00,0
4/12/2012,7:00,0
4/12/2012,13:00,0
4/12/2012,19:00,0
4/13/2012,1:00,0
4/13/2012,7:00,0
4/13/2012,13:00,0
4/13/2012,19:00,0
4/14/2012,1:00,0
4/14/2012,7:00,0
4/14/2012,13:00,0
4/14/2012,19:00,0
4/15/2012,1:00,0
4/15/2012,7:00,1.03
4/15/2012,13:00,0
4/15/2012,19:00,0
4/16/2012,1:00,0
4/16/2012,7:00,0
4/16/2012,13:00,0
4/16/2012,19:00,0
4/17/2012,1:00,0
4/17/2012,7:00,0
4/17/2012,13:00,0
4/17/2012,19:00,0
4/18/2012,1:00,0
4/18/2012,7:00,0
4/18/2012,13:00,0.54
4/18/2012,19:00,0.26
4/19/2012,1:00,0.02
4/19/2012,7:00,0.01
4/19/2012,13:00,0
4/19/2012,19:00,0
4/20/2012,1:00,0
4/20/2012,7:00,0
4/20/2012,13:00,0
4/20/2012,19:00,0
4/21/2012,1:00,0
4/21/2012,7:00,0
4/21/2012,13:00,0
4/21/2012,19:00,0.02
4/22/2012,1:00,0.84
4/22/2012,7:00,0.06
4/22/2012,13:00,0.26
4/22/2012,19:00,2.45
4/23/2012,1:00,2.2
4/23/2012,7:00,0.06
4/23/2012,13:00,0.17
4/23/2012,19:00,0.22
4/24/2012,1:00,0.02
4/24/2012,7:00,0
4/24/2012,13:00,0
4/24/2012,19:00,0
4/25/2012,1:00,0.01
4/25/2012,7:00,0
4/25/2012,13:00,0
4/25/2012,19:00,0
4/26/2012,1:00,0
4/26/2012,7:00,0
4/26/2012,13:00,0.33
4/26/2012,19:00,0.04
4/27/2012,1:00,0.26
4/27/2012,7:00,0
4/27/2012,13:00,0
4/27/2012,19:00,0
4/28/2012,1:00,0
4/28/2012,7:00,0
4/28/2012,13:00,0.01
4/28/2012,19:00,0
4/29/2012,1:00,0.1
4/29/2012,7:00,0.04
4/29/2012,13:00,0
4/29/2012,19:00,0
4/30/2012,1:00,0
4/30/2012,7:00,0
4/30/2012,13:00,0
4/30/2012,19:00,0
5/1/2012,1:00,0
5/1/2012,7:00,0.01
5/1/2012,13:00,0.03
5/1/2012,19:00,0
5/2/2012,1:00,0
5/2/2012,7:00,0
5/2/2012,13:00,0
5/2/2012,19:00,0
5/3/2012,1:00,0
5/3/2012,7:00,0.58
5/3/2012,13:00,0.02
5/3/2012,19:00,0
5/4/2012,1:00,0
5/4/2012,7:00,0
5/4/2012,13:00,0
5/4/2012,19:00,0
5/5/2012,1:00,0.18
5/5/2012,7:00,0
5/5/2012,13:00,0
5/5/2012,19:00,2.43
5/6/2012,1:00,0
5/6/2012,7:00,0.01
5/6/2012,13:00,0.19
5/6/2012,19:00,0.01
5/7/2012,1:00,0.02
5/7/2012,7:00,0
5/7/2012,13:00,0.13
5/7/2012,19:00,0
5/8/2012,1:00,0
5/8/2012,7:00,0
5/8/2012,13:00,0
5/8/2012,19:00,0.91
5/9/2012,1:00,0.12
5/9/2012,7:00,0.86
5/9/2012,13:00,0
5/9/2012,19:00,0
5/10/2012,1:00,0.42
5/10/2012,7:00,0
5/10/2012,13:00,0
5/10/2012,19:00,0
5/11/2012,1:00,0
5/11/2012,7:00,0
5/11/2012,13:00,0
5/11/2012,19:00,0
5/12/2012,1:00,0
5/12/2012,7:00,0
5/12/2012,13:00,0
5/12/2012,19:00,0
5/13/2012,1:00,0
5/13/2012,7:00,0
5/13/2012,13:00,0
5/13/2012,19:00,0.57
5/14/2012,1:00,0.19
5/14/2012,7:00,0.29
5/14/2012,13:00,0.62
5/14/2012,19:00,0
5/15/2012,1:00,0.49
5/15/2012,7:00,1.4
5/15/2012,13:00,0.68
5/15/2012,19:00,0.54
5/16/2012,1:00,0
5/16/2012,7:00,0
5/16/2012,13:00,0
5/16/2012,19:00,0
5/17/2012,1:00,0
5/17/2012,7:00,0
5/17/2012,13:00,0
5/17/2012,19:00,0
5/18/2012,1:00,0
5/18/2012,7:00,0
5/18/2012,13:00,0
5/18/2012,19:00,0
5/19/2012,1:00,0
5/19/2012,7:00,0
5/19/2012,13:00,0
5/19/2012,19:00,0
5/20/2012,1:00,0
5/20/2012,7:00,0
5/20/2012,13:00,0
5/20/2012,19:00,0
5/21/2012,1:00,0.33
5/21/2012,7:00,0.3
5/21/2012,13:00,0.3
5/21/2012,19:00,0.31
5/22/2012,1:00,0.54
5/22/2012,7:00,0.03
5/22/2012,13:00,0.02
5/22/2012,19:00,0.73
5/23/2012,1:00,0
5/23/2012,7:00,0
5/23/2012,13:00,0.08
5/23/2012,19:00,0.87
5/24/2012,1:00,0
5/24/2012,7:00,0.5
5/24/2012,13:00,0.11
5/24/2012,19:00,0.72
5/25/2012,1:00,0
5/25/2012,7:00,0.05
5/25/2012,13:00,0.04
5/25/2012,19:00,0
5/26/2012,1:00,0
5/26/2012,7:00,0
5/26/2012,13:00,0
5/26/2012,19:00,0
5/27/2012,1:00,0
5/27/2012,7:00,0
5/27/2012,13:00,0
5/27/2012,19:00,0
5/28/2012,1:00,0
5/28/2012,7:00,0
5/28/2012,13:00,0
5/28/2012,19:00,0
5/29/2012,1:00,0
5/29/2012,7:00,0
5/29/2012,13:00,0
5/29/2012,19:00,0
5/30/2012,1:00,0.2
5/30/2012,7:00,0
5/30/2012,13:00,0.03
